indx,tag,speaker,line,label,desc,bin_label
3160,TRAIN_1_3160,David," Yeah! Yeah, that's... Well, he seems like a really like respectable guy. ",SARCASTIC, David does not think Grant is a respectable guy,1
3161,TRAIN_0_3161,David, Like one of those guys that has like a... Candy bowl of condoms on his bedside table or something. ,,,0
3162,TRAIN_0_3162,Stevie," Oh, hope so. Wonder what colour I'll get. ",,,0
3163,TRAIN_0_3163,David," Yeah! So I am mentoring a teen in crisis... later.  That's what I'm doing.  One of Jocelyn's students, so...  He's being bullied because he's different, so I'm helping to change his life. Giving back, so... ",,,0
3164,TRAIN_0_3164,Stevie, Wow... ,,,0
3165,TRAIN_0_3165,David, Yeah. ,,,0
3166,TRAIN_0_3166,Stevie," And on a scale of one to ten, how much are you looking forward to that? ",,,0
3167,TRAIN_0_3167,David," Three point five. I'm gonna leave you be because it's not everyday you get to go on a date with a guy who owns a windowless van, so... Oh, Grant.",,,0
3168,TRAIN_0_3168,Grant, Hi! ,,,0
3169,TRAIN_1_3169,Grant, What're you doing? You checking out porn again? ,RHETORICAL, Grant is poking fun at Stevie and being flirtatious ,1
3170,TRAIN_1_3170,David,  I'm gonna go. I'm gonna go. Um... Warmest regards to you both. ,SARCASTIC, David is being rude to Stevie,1
3171,TRAIN_1_3171,Stevie, Best wishes. ,SARCASTIC, Stevie is being rude right back to David,1
3172,TRAIN_0_3172,Grant, Such a weird dude.,,,0
3173,TRAIN_0_3173,Stevie," Yes. Yes, he is.",,,0
3174,TRAIN_0_3174,David, You must be Connor. ,,,0
3175,TRAIN_0_3175,Connor, Yeah.,,,0
3176,TRAIN_0_3176,David," I don't know how much Mrs. Schitt has told you, but she asked me to come in and have a chat. She thinks that since we're both... new here it might be worth talking about some things like, you know, fitting in. Apparently you're having trouble fitting in.",,,0
3177,TRAIN_0_3177,Connor, Who... who... who are... who are you?,,,0
3178,TRAIN_0_3178,David," Oh, my name is David.",,,0
3179,TRAIN_0_3179,Connor, Are you... like a doctor or something? A psychologist?,,,0
3180,TRAIN_0_3180,David," Am I what? N-uh, no.",,,0
3181,TRAIN_0_3181,Connor, So why would I talk to you?,,,0
3182,TRAIN_0_3182,David, I don't know. Because your teacher is concerned that you're having trouble adjusting.,,,0
3183,TRAIN_0_3183,Connor," So she told you to come here and... and what, help... help me? Look at you. Look at your pants.",,,0
3184,TRAIN_0_3184,David, Excuse me! I am sensing a tinge of disrespect here.,,,0
3185,TRAIN_0_3185,Connor," I'll tell you what my problem is. I'm a 16-year-old gay kid living in a town that makes me wanna throw up. The issue isn't me not fitting in. It's me not wanting to fit in. Is there anything else you wanna, you wanna help me with?",,,0
3186,TRAIN_0_3186,David, No.,,,0
3187,TRAIN_0_3187,Moira, Go ahead and order whatever you want. This is on us.,,,0
3188,TRAIN_1_3188,Deedee," Oh. They're letting you run up a long tab, are they? ",RHETORICAL, Deedee is pointing out that Moira and Johnny are broke,1
3189,TRAIN_0_3189,Moira, You see?,,,0
3190,TRAIN_0_3190,Johnny," Well, I hear the pork is very good here. The ribs, the chops, the roast...",,,0
3191,TRAIN_0_3191,Deedee," Nothing for me, thanks.",,,0
3192,TRAIN_0_3192,Johnny," Well, isn't that funny. Because Moira doesn't eat here either. But I will be eating and I just don't know whether to have the ribs or the chops, but I'm definitely ordering pork. ",,,0
3193,TRAIN_0_3193,Moira, If you mention pork one more time...,,,0
3194,TRAIN_0_3194,Johnny," Moira, um... don't you have something you wanna say to your sister?",,,0
3195,TRAIN_0_3195,Moira, No.,,,0
3196,TRAIN_0_3196,Johnny," Oh, I'm pretty sure you do.",,,0
3197,TRAIN_0_3197,Moira, I'm pretty sure I don't.,,,0
3198,TRAIN_0_3198,Deedee," Thank you for trying, Johnny. Truly. But like I'm just really uncomfortable right now with my older sister acting like a stubborn child. ",,,0
3199,TRAIN_0_3199,Johnny," Okay, why don't we all take a deep breath here and try and remember what's really important, okay? We are family, and we have to hang onto that. And you know as well as I do, Moira, that in times of crisis, the one thing we need to hang onto is family. ",,,0
3200,TRAIN_0_3200,Moira," Okay, okay.   Deedee... We appreciate you coming to this town... And offering whatever it is you're offering. Much appreciated. 'Cause seriously, I thought you were just coming here to gloat. ",,,0
3201,TRAIN_0_3201,Deedee," No, no, no. I came here in the spirit of giving and forgiving. The... the gloating thing was a bonus.",,,0
3202,TRAIN_0_3202,Johnny," Moira, go on...",,,0
3203,TRAIN_0_3203,Deedee," Yes, go on.",,,0
3204,TRAIN_0_3204,Moira, We need help. Please help us.,,,0
3205,TRAIN_0_3205,Deedee, Okay! I will. Hmm?,,,0
3206,TRAIN_0_3206,Johnny, Oh!,,,0
3207,TRAIN_0_3207,Deedee," I'm gonna do this for you, but mostly, I'm doing it for me. Why? Because you can't... And I can. Okay. How much are we gonna make this out for?",,,0
3208,TRAIN_0_3208,Johnny," Oh... sh... I haven't the foggiest. I couldn't...   I couldn't come up with a number. I mean, I... whatever you think is fair. ",,,0
3209,TRAIN_0_3209,Deedee," Well, you guys gave me fifty grand, right? ",,,0
3210,TRAIN_0_3210,Johnny," Yes, we gave you fifty thousand when we had the money.  But I can't... I can't ask you for fifty thousand dollars.  Whatever you think is the... Equivalent amount. ",,,0
3211,TRAIN_0_3211,Deedee,"  Okay, I think I can do you... A little better than that. Okay?  ",,,0
3212,TRAIN_0_3212,Johnny," Oh, so... unnecessary, Deedee, but thank you. Well, who's up for pork? ",,,0
3213,TRAIN_0_3213,Connor," Okay... so you're telling me your girlfriend is on a date with someone else and, instead of doing something about it, you're here talking to me, a kid who practically has no respect for you. ",,,0
3214,TRAIN_0_3214,David," Well, first of all, you're a little bitchy. Second of all, she is not my girlfriend. She's someone I'm occasionally having sex with because we're bored and desperate. ",,,0
3215,TRAIN_1_3215,Connor, Ah... you're doing a friends with benefits thing with this girl. Have you not seen the 42 films they've made about it? ,RHETORICAL, Connor is pointing out that there are many examples that the friend with benefits situation doesn’t work,1
3216,TRAIN_0_3216,Connor, It never works.,,,0
3217,TRAIN_0_3217,David," Okay, well, movies aren't always right, all right? You'll learn that later in life.  I happen to be a little bit older than you are, so... ",,,0
3218,TRAIN_0_3218,Connor, Obviously.,,,0
3219,TRAIN_0_3219,David," Okay. Well, I think we're good here.  You're gonna be okay, right? You're stable?",,,0
3220,TRAIN_0_3220,Connor, I have a party later. Can you buy me some beer? ,,,0
3221,TRAIN_1_3221,David," Uh, no. Can you buy me some beer?! ",RHETORICAL, David is making fun of Connor for asking if he could buy beer,1
3222,TRAIN_0_3222,Alexis, Hey! Can I grab a glass of water? ,,,0
3223,TRAIN_0_3223,Twyla," Yeah, sure.",,,0
3224,TRAIN_0_3224,Alexis, Thank you. So how's the uh... song going? Is that... Is the song still a thing?,,,0
3225,TRAIN_0_3225,Twyla, Yeah! Do you wanna hear some of it?,,,0
3226,TRAIN_0_3226,Alexis," Um, I would love to, but I actually hate music, so... I don't think I'd be a very good judge.",,,0
3227,TRAIN_0_3227,Twyla, You hate music?,,,0
3228,TRAIN_0_3228,Alexis, Mm-hmm... Are we sure that Mutt likes music? 'Cause I feel like if he didn't it could be kind of... awkward.,,,0
3229,TRAIN_0_3229,Twyla, Are you feeling okay?,,,0
3230,TRAIN_0_3230,Alexis," Um... I just don't think that... The song thing is a good idea. For, like, a lot of reasons. Um... are you sure that you wanna put yourself in such a vulnerable situation, Twy?",,,0
3231,TRAIN_0_3231,Twyla, Are you saying you don't think Mutt would like it?,,,0
3232,TRAIN_0_3232,Alexis," I don't know. I mean... I'm not sure. Maybe, but... I don't... I'm not... yeah, I'm not sure.",,,0
3233,TRAIN_0_3233,Twyla," Did you talk to Mutt? Because I know that... We've been sort of off for a while. And I've been just trying to think of things to make it better and so I'm... you know, I'm just trying to make it work. ",,,0
3234,TRAIN_0_3234,Alexis, I think that you should talk to Mutt before... Breaking into song. ,,,0
3235,TRAIN_0_3235,Twyla," Thank you, Alexis. ",,,0
3236,TRAIN_0_3236,Alexis, For what? Bye.,,,0
3237,TRAIN_0_3237,Twyla," In all honesty, Mutt was just a place holder. According to my tea leaves, the guy I'm suppose to marry is black, so...",,,0
3238,TRAIN_0_3238,David, Oh.,,,0
3239,TRAIN_0_3239,Stevie, What and why are we drinking?,,,0
3240,TRAIN_0_3240,David," Oh my goodness! Um, I don't know, and today, some snippy teen told me that my life was a mess, so... ",,,0
3241,TRAIN_0_3241,Twyla, And I am now a single person.,,,0
3242,TRAIN_0_3242,Stevie, Oh...,,,0
3243,TRAIN_0_3243,David, So did you spend the night washing your clothes on Grant's abs? ,SARCASTIC & RHETORICAL, David is teasing Stevie because she had a date with Grant,0
3244,TRAIN_0_3244,Stevie, You're funny.,,,0
3245,TRAIN_0_3245,David, Mm-hmm.,,,0
3246,TRAIN_0_3246,Stevie," Um, Grant went to the bathroom and never came back.",,,0
3247,TRAIN_0_3247,Stevie, Thank you.,,,0
3248,TRAIN_0_3248,David, What? He w... he went to the bathroom and never came back? ,,,0
3249,TRAIN_0_3249,Stevie, Mm-hmm.,,,0
3250,TRAIN_0_3250,David, Oh...,,,0
3251,TRAIN_0_3251,Stevie, So either I was stood up halfway through my date or Grant has some serious digestive issues. ,,,0
3252,TRAIN_0_3252,Twyla, Mm.,,,0
3253,TRAIN_0_3253,David, Wow. Sounds like a real catch.,,,0
3254,TRAIN_0_3254,Stevie, Mm-hmm...,,,0
3255,TRAIN_0_3255,David, Um...  So word on teen street is that our little... Friends with benefits situation is a-,,,0
3256,TRAIN_0_3256,Stevie, Not a good idea?,,,0
3257,TRAIN_0_3257,David," Is a bad idea. And because I don't have any other friends here, I can't afford to lose you, so... I think it's best if we just...",,,0
3258,TRAIN_0_3258,Stevie, Friends.,,,0
3259,TRAIN_0_3259,David, Friends. Yup. I think that's best. Good. This is good.,,,0
3260,TRAIN_0_3260,David," That's good, right?",,,0
3261,TRAIN_0_3261,Stevie, That's good.,,,0
3262,TRAIN_0_3262,David, Okay. Well... Warmest wishes to that.,,,0
3263,TRAIN_0_3263,Stevie, Kindest regards.,,,0
3264,TRAIN_0_3264,David, Yeah! ,,,0
3265,TRAIN_0_3265,Twyla, Cheers!,,,0
3266,TRAIN_0_3266,David, Whoa. Twy... ,,,0
3267,TRAIN_0_3267,Twyla, Mm...,,,0
3268,TRAIN_0_3268,David, That's...,,,0
3269,TRAIN_0_3269,Twyla," It's good, right? ",,,0
3270,TRAIN_0_3270,David, My eyes are tearing. ,,,0
3271,TRAIN_0_3271,Twyla,  ,,,0
3272,TRAIN_1_3272,Johnny, So this is it? ,RHETORICAL, Johnny is shocked by the low amount of the check from Deedee,1
3273,TRAIN_0_3273,Johnny," After all that? And we paid for the dinner! So we lost money on the whole deal. I'll tell ya, she's gonna be embarrassed when this thing gets cashed. She will be embarrassed. She missed a zero. Moira, she missed a zero or two. I... you know what? I'm gonna call her. I'm calling her right now, that... What a cheap-ass amount! ",,,0
3274,TRAIN_0_3274,Moira,"  Turn your light off, John.",,,0
3275,TRAIN_0_3275,Johnny, Your sister is a cheap ass. Cheap ass. ,,,0
3276,TRAIN_0_3276,David, Nope. Nope.,,,0
3277,TRAIN_0_3277,Alexis, Huh?,,,0
3278,TRAIN_0_3278,David, N... Nope. Nope.,,,0
3279,TRAIN_0_3279,David, No. No. No.,,,0
3280,TRAIN_0_3280,Johnny," Kids, just came in to remind you to keep Saturday open. ",,,0
3281,TRAIN_0_3281,David, What's Saturday? ,,,0
3282,TRAIN_0_3282,Johnny, What's Saturday? It's your mother's birthday.,,,0
3283,TRAIN_0_3283,Alexis, No... her birthday is the second weekend in May.,,,0
3284,TRAIN_0_3284,Johnny," That's mother's day, honey.",,,0
3285,TRAIN_0_3285,Alexis, I don't think so.,,,0
3286,TRAIN_0_3286,David, I just don't think that this is the year to be doing something big. ,,,0
3287,TRAIN_0_3287,Johnny," Oh, why? Because we're here, in this town? All the more reason to do something.",,,0
3288,TRAIN_0_3288,Alexis," Um... I actually agree with David. Um... plus, I'm gonna be in Chicago this weekend. ",,,0
3289,TRAIN_0_3289,Johnny, You're what? ,,,0
3290,TRAIN_0_3290,Alexis," Ted's taking me.  We've been planning this for a super long time, so. ",,,0
3291,TRAIN_0_3291,David," Well, can I come? ",,,0
3292,TRAIN_0_3292,Alexis, No. ,,,0
3293,TRAIN_0_3293,Johnny," Okay, here's a newsflash for both of you. You're not going anywhere and we're planning a surprise party for your mother. ",,,0
3294,TRAIN_0_3294,David,  No. That's not... That's not a good idea. ,,,0
3295,TRAIN_0_3295,Johnny, That's not a good idea?,,,0
3296,TRAIN_0_3296,David, Where would you even throw a party like that in this town? ,,,0
3297,TRAIN_0_3297,Johnny, I don't know. I haven't thought that through yet. Maybe Roland's house.,,,0
3298,TRAIN_0_3298,David, Listen to the words coming out of your mouth.,,,0
3299,TRAIN_0_3299,Johnny, Then you plan it.,,,0
3300,TRAIN_0_3300,David, What? No!,,,0
3301,TRAIN_0_3301,Alexis," Oh, snap, David!",,,0
3302,TRAIN_0_3302,Johnny," Talk to the hand, son, because the ears are no longer working. ",,,0
3303,TRAIN_0_3303,David, Oh my God.,,,0
3304,TRAIN_0_3304,Alexis," 'Kay, that's not at all how that works, so...",,,0
3305,TRAIN_0_3305,Johnny," Cancel your trip, Alexis, because the travel agent is out of the office. ",,,0
3306,TRAIN_0_3306,Alexis, It's so uncomfortable when he does stuff like that.,,,0
3307,TRAIN_0_3307,David, No. Absolutely not.,,,0
3308,TRAIN_0_3308,Alexis, I feel so weird about it. ,,,0
3309,TRAIN_0_3309,Ted," And on Saturday, we have the afternoon off, so I booked us... a Chicago's best deep dish pizza tour. ",,,0
3310,TRAIN_0_3310,Alexis," Oh my God. Well, that's probably gonna have to change, but what else did you book for us?",,,0
3311,TRAIN_0_3311,Ted," Uh, well, we're staying at the Clarendon Executive Suites and apartments downtown.",,,0
3312,TRAIN_0_3312,Alexis, Oh my God.,,,0
3313,TRAIN_0_3313,Ted, Got upgraded.,,,0
3314,TRAIN_0_3314,Alexis, Does that mean room service?!,,,0
3315,TRAIN_0_3315,Ted, Yeah.,,,0
3316,TRAIN_0_3316,Alexis, Babe! ,,,0
3317,TRAIN_0_3317,David, Hi!,,,0
3318,TRAIN_0_3318,Alexis, Hey.,,,0
3319,TRAIN_0_3319,David, Had an idea for mom's stupid surprise party thing.,,,0
3320,TRAIN_0_3320,Alexis," Oh, yeah, yeah.",,,0
3321,TRAIN_0_3321,David," What if we told her that it was a fund-raiser? She'd have to say yes, right?",,,0
3322,TRAIN_0_3322,Alexis," Yeah, yeah, yeah.",,,0
3323,TRAIN_0_3323,David," 'Cause she'd have to come then, right?",,,0
3324,TRAIN_0_3324,Alexis," Totally, totally, yeah.",,,0
3325,TRAIN_0_3325,David, She loves the fundraisers and...,,,0
3326,TRAIN_0_3326,Alexis, She loves them.,,,0
3327,TRAIN_0_3327,Ted, Wait. When's the big party? ,,,0
3328,TRAIN_0_3328,David," Oh, it's this... Saturday. Alexis, did you not tell Ted about your change of plans? ",,,0
3329,TRAIN_0_3329,Alexis," David, I told you that I couldn't come... ",,,0
3330,TRAIN_0_3330,Ted, It's this Saturday? ,,,0
3331,TRAIN_0_3331,Alexis," To that.  Yeah. But, David, I did tell you that I...  Won't be able to attend, so... ",,,0
3332,TRAIN_0_3332,Ted," Well, Lex, I mean... You can't miss your own mother's surprise party. ",,,0
3333,TRAIN_0_3333,David, I am with... I'm with Ted on this one. ,,,0
3334,TRAIN_0_3334,Alexis," But, babe, you're going to... A veterinary conference in a Chicago suburb and I think that's... that's really important for us. ",,,0
3335,TRAIN_0_3335,David," Yeah, I know. Here's just the thing about our mom"," She'll be really devastated if Alexis doesn't come, and I'm sure you're from a really solid home and... ",,0
3336,TRAIN_0_3336,Alexis, David...,,,0
3337,TRAIN_0_3337,David, Understand.,,,0
3338,TRAIN_0_3338,Alexis,"  I'm gonna slap you in the face. Um... but babe, what about the um... The travelling pizza tour that was so... ",,,0
3339,TRAIN_1_3339,David," yeah, and I'm also gonna need you to ask Mutt for the barn 'cause I'm thinking of heading in that sort of aesthetic direction for the party. Um, and I know that you guys have a close working relationship, so... ",SARCASTIC, David is making fun of Alexis because she is flirty with Mutt and does community service with Mutt,1
3340,TRAIN_0_3340,Alexis, No. No. ,,,0
3341,TRAIN_0_3341,Ted," Sweetie, there will be other conferences. I really think that you need to be here for this.",,,0
3342,TRAIN_0_3342,David, Me too.,,,0
3343,TRAIN_0_3343,Alexis," David, you and mom literally ruin my life.",,,0
3344,TRAIN_0_3344,Johnny, Roland!,,,0
3345,TRAIN_0_3345,Roland, Hey! Johnny Rose! How are you?,,,0
3346,TRAIN_0_3346,Johnny, I'm good!,,,0
3347,TRAIN_0_3347,Roland, Good.,,,0
3348,TRAIN_0_3348,Johnny, Listen. Need a big favour.,,,0
3349,TRAIN_0_3349,Roland, Sure.,,,0
3350,TRAIN_0_3350,Johnny, Saturday is Moira's birthday and we want to throw her a surprise party. ,,,0
3351,TRAIN_0_3351,Roland, Oh!,,,0
3352,TRAIN_0_3352,Johnny," So, we need an excuse to get her all dressed up and out of the house.",,,0
3353,TRAIN_0_3353,Roland," Well, dinner at our place. Problem solved.",,,0
3354,TRAIN_0_3354,Johnny," Well... tempting, but it's gotta be something fancy and, uh, elegant. You know, black tie. So we're thinking maybe Jocelyn is throwing her ""annual charity fundraiser.""",,,0
3355,TRAIN_0_3355,Roland, She hasn't mentioned anything to me about it.,,,0
3356,TRAIN_0_3356,Johnny, Why would she mention it? ,,,0
